Time (min),Available Satellite,Link Budget (kbps),Satellite X,Satellite Y,Satellite Z
11530.16998,DSS24,1778.535402424125,-182014.7262,-71357.46338,-64836.44158
11531.16998,DSS24,1778.535402424125,-181931.8147,-71333.31801,-64828.04105
11532.16998,DSS24,1778.535402424125,-181848.8731,-71309.16113,-64819.62993
11533.16998,DSS24,1778.535402424125,-181765.9016,-71284.99273,-64811.20821
11534.16998,DSS24,1778.535402424125,-181682.9001,-71260.81279,-64802.77588
11535.16998,DSS24,1778.535402424125,-181599.8685,-71236.6213,-64794.33292
11536.16998,DSS24,1778.535402424125,-181516.8068,-71212.41825,-64785.87933
11537.16998,DSS24,1778.535402424125,-181433.7151,-71188.20363,-64777.4151
11538.16998,DSS24,1778.535402424125,-181350.5932,-71163.97744,-64768.94021
11539.16998,DSS24,1778.535402424125,-181267.4413,-71139.73965,-64760.45464
11540.16998,DSS24,1778.535402424125,-181184.2591,-71115.49027,-64751.9584
11541.16998,DSS24,1778.535402424125,-181101.0468,-71091.22927,-64743.45146
11542.16998,DSS24,1778.535402424125,-181017.8043,-71066.95665,-64734.93381
11543.16998,DSS24,1778.535402424125,-180934.5315,-71042.67239,-64726.40545
11544.16998,DSS24,1778.535402424125,-180851.2285,-71018.3765,-64717.86635
11545.16998,DSS24,0.0,-180767.8952,-70994.06895,-64709.31652
11546.16998,DSS24,0.0,-180684.5316,-70969.74973,-64700.75593
11547.16998,DSS24,0.0,-180601.1377,-70945.41884,-64692.18457
11548.16998,DSS24,2870.773792022839,-180517.7134,-70921.07626,-64683.60244
11549.16998,DSS24,2870.773792022839,-180434.2588,-70896.72198,-64675.00951
11550.16998,DSS24,2870.773792022839,-180350.7738,-70872.35599,-64666.40579
11551.16998,DSS24,2870.773792022839,-180267.2583,-70847.97828,-64657.79125
11552.16998,DSS24,2870.773792022839,-180183.7125,-70823.58885,-64649.16588
11553.16998,DSS24,2870.773792022839,-180100.1361,-70799.18767,-64640.52967
11554.16998,DSS24,2870.773792022839,-180016.5293,-70774.77474,-64631.88261
11555.16998,DSS24,2870.773792022839,-179932.8919,-70750.35004,-64623.22469
11556.16998,DSS24,2870.773792022839,-179849.224,-70725.91357,-64614.55589
11557.16998,DSS24,2870.773792022839,-179765.5256,-70701.46532,-64605.8762
11558.16998,DSS24,2870.773792022839,-179681.7966,-70677.00527,-64597.18561
11559.16998,DSS24,2870.773792022839,-179598.0369,-70652.53341,-64588.48411
11560.16998,DSS24,2870.773792022839,-179514.2466,-70628.04973,-64579.77168
11561.16998,DSS24,2870.773792022839,-179430.4257,-70603.55422,-64571.04832
11562.16998,DSS24,2870.773792022839,-179346.5741,-70579.04687,-64562.31401
11563.16998,DSS24,2870.773792022839,-179262.6918,-70554.52767,-64553.56873
11564.16998,DSS24,2870.773792022839,-179178.7787,-70529.99661,-64544.81248
11565.16998,DSS24,2870.773792022839,-179094.8349,-70505.45367,-64536.04524
11566.16998,DSS24,2870.773792022839,-179010.8603,-70480.89884,-64527.267
11567.16998,DSS24,2870.773792022839,-178926.855,-70456.33212,-64518.47775
11568.16998,DSS24,2870.773792022839,-178842.8187,-70431.7535,-64509.67747
11569.16998,DSS24,2870.773792022839,-178758.7517,-70407.16295,-64500.86616
11570.16998,DSS24,2870.773792022839,-178674.6537,-70382.56047,-64492.0438
11571.16998,DSS24,2870.773792022839,-178590.5249,-70357.94605,-64483.21037
11572.16998,DSS24,2870.773792022839,-178506.3651,-70333.31968,-64474.36587
11573.16998,DSS24,2870.773792022839,-178422.1744,-70308.68134,-64465.51028
11574.16998,DSS24,2870.773792022839,-178337.9527,-70284.03103,-64456.64359
11575.16998,DSS24,2870.773792022839,-178253.7001,-70259.36873,-64447.76578
11576.16998,DSS24,2870.773792022839,-178169.4164,-70234.69443,-64438.87685
11577.16998,DSS24,2870.773792022839,-178085.1016,-70210.00812,-64429.97678
11578.16998,DSS24,2870.773792022839,-178000.7558,-70185.30979,-64421.06556
11579.16998,DSS24,2870.773792022839,-177916.3788,-70160.59943,-64412.14317
11580.16998,DSS24,2870.773792022839,-177831.9708,-70135.87702,-64403.2096
11581.16998,DSS24,2870.773792022839,-177747.5316,-70111.14256,-64394.26485
11582.16998,DSS24,2870.773792022839,-177663.0612,-70086.39603,-64385.30889
11583.16998,DSS24,2870.773792022839,-177578.5597,-70061.63742,-64376.34172
11584.16998,DSS24,2870.773792022839,-177494.0269,-70036.86672,-64367.36331
11585.16998,DSS24,2870.773792022839,-177409.4628,-70012.08392,-64358.37367
11586.16998,DSS24,2870.773792022839,-177324.8675,-69987.28901,-64349.37276
11587.16998,DSS24,2870.773792022839,-177240.2409,-69962.48197,-64340.3606
11588.16998,DSS24,2870.773792022839,-177155.583,-69937.6628,-64331.33715
11589.16998,DSS24,2870.773792022839,-177070.8937,-69912.83148,-64322.3024
11590.16998,DSS24,2870.773792022839,-176986.1731,-69887.988,-64313.25635
11591.16998,DSS24,2870.773792022839,-176901.421,-69863.13234,-64304.19898
11592.16998,DSS24,2870.773792022839,-176816.6375,-69838.26451,-64295.13027
11593.16998,DSS24,2870.773792022839,-176731.8226,-69813.38448,-64286.05022
11594.16998,DSS24,2870.773792022839,-176646.9762,-69788.49224,-64276.95881
11595.16998,DSS24,2870.773792022839,-176562.0983,-69763.58778,-64267.85602
11596.16998,DSS24,2870.773792022839,-176477.1889,-69738.6711,-64258.74185
11597.16998,DSS24,2870.773792022839,-176392.2479,-69713.74217,-64249.61628
11598.16998,DSS24,2870.773792022839,-176307.2754,-69688.80099,-64240.4793
11599.16998,DSS24,2870.773792022839,-176222.2712,-69663.84754,-64231.33089
11600.16998,DSS24,2870.773792022839,-176137.2354,-69638.88182,-64222.17104
11601.16998,DSS24,2870.773792022839,-176052.168,-69613.90381,-64212.99974
11602.16998,DSS24,2870.773792022839,-175967.0689,-69588.91349,-64203.81697
11603.16998,DSS24,2870.773792022839,-175881.9381,-69563.91087,-64194.62273
11604.16998,DSS24,2870.773792022839,-175796.7755,-69538.89592,-64185.41699
11605.16998,DSS24,2870.773792022839,-175711.5812,-69513.86863,-64176.19974
11606.16998,DSS24,2870.773792022839,-175626.3551,-69488.82899,-64166.97097
11607.16998,DSS24,2870.773792022839,-175541.0972,-69463.77699,-64157.73067
11608.16998,DSS24,2870.773792022839,-175455.8075,-69438.71262,-64148.47883
11609.16998,DSS24,2870.773792022839,-175370.4859,-69413.63587,-64139.21542
11610.16998,DSS24,2870.773792022839,-175285.1325,-69388.54671,-64129.94044
11611.16998,DSS24,2870.773792022839,-175199.7471,-69363.44515,-64120.65387
11612.16998,DSS24,2870.773792022839,-175114.3297,-69338.33117,-64111.3557
11613.16998,DSS24,2870.773792022839,-175028.8804,-69313.20475,-64102.04591
11614.16998,DSS24,2870.773792022839,-174943.3992,-69288.06589,-64092.7245
11615.16998,DSS24,2870.773792022839,-174857.8859,-69262.91457,-64083.39144
11616.16998,DSS24,2870.773792022839,-174772.3405,-69237.75079,-64074.04673
11617.16998,DSS24,2870.773792022839,-174686.7631,-69212.57452,-64064.69034
11618.16998,DSS24,2870.773792022839,-174601.1536,-69187.38575,-64055.32228
11619.16998,DSS24,2870.773792022839,-174515.5119,-69162.18448,-64045.94251
11620.16998,DSS24,2870.773792022839,-174429.8381,-69136.97069,-64036.55104
11621.16998,DSS24,2870.773792022839,-174344.1322,-69111.74437,-64027.14784
11622.16998,DSS24,2870.773792022839,-174258.394,-69086.50551,-64017.7329
11623.16998,DSS24,2870.773792022839,-174172.6236,-69061.25409,-64008.3062
11624.16998,DSS24,2870.773792022839,-174086.821,-69035.9901,-63998.86774
11625.16998,DSS24,2870.773792022839,-174000.986,-69010.71354,-63989.4175
11626.16998,DSS24,2870.773792022839,-173915.1188,-68985.42438,-63979.95547
11627.16998,DSS24,2870.773792022839,-173829.2192,-68960.12261,-63970.48162
11628.16998,DSS24,2870.773792022839,-173743.2873,-68934.80823,-63960.99595
11629.16998,DSS24,2870.773792022839,-173657.3229,-68909.48122,-63951.49845
11630.16998,DSS24,2870.773792022839,-173571.3262,-68884.14156,-63941.98909
11631.16998,DSS24,2870.773792022839,-173485.297,-68858.78925,-63932.46787
11632.16998,DSS24,2870.773792022839,-173399.2353,-68833.42427,-63922.93477
11633.16998,DSS24,2870.773792022839,-173313.1412,-68808.04662,-63913.38977
11634.16998,DSS24,2870.773792022839,-173227.0145,-68782.65627,-63903.83287
11635.16998,DSS24,2870.773792022839,-173140.8552,-68757.25321,-63894.26404
11636.16998,DSS24,2870.773792022839,-173054.6634,-68731.83744,-63884.68328
11637.16998,DSS24,2870.773792022839,-172968.439,-68706.40894,-63875.09056
11638.16998,DSS24,2870.773792022839,-172882.1819,-68680.96769,-63865.48589
11639.16998,DSS24,2870.773792022839,-172795.8922,-68655.51369,-63855.86923
11640.16998,DSS24,2870.773792022839,-172709.5698,-68630.04692,-63846.24057
11641.16998,DSS24,2870.773792022839,-172623.2147,-68604.56736,-63836.59991
11642.16998,DSS24,2870.773792022839,-172536.8268,-68579.07502,-63826.94723
11643.16998,DSS24,2870.773792022839,-172450.4061,-68553.56986,-63817.28251
11644.16998,DSS24,2870.773792022839,-172363.9527,-68528.05189,-63807.60573
11645.16998,DSS24,2870.773792022839,-172277.4664,-68502.52109,-63797.91689
11646.16998,DSS24,2870.773792022839,-172190.9473,-68476.97743,-63788.21597
11647.16998,DSS24,2870.773792022839,-172104.3953,-68451.42093,-63778.50296
11648.16998,DSS24,2870.773792022839,-172017.8104,-68425.85155,-63768.77783
11649.16998,DSS24,2870.773792022839,-171931.1925,-68400.26928,-63759.04058
11650.16998,DSS24,2870.773792022839,-171844.5417,-68374.67412,-63749.29119
11651.16998,DSS24,2870.773792022839,-171757.8579,-68349.06605,-63739.52964
11652.16998,DSS24,2870.773792022839,-171671.141,-68323.44506,-63729.75593
11653.16998,DSS24,2870.773792022839,-171584.3912,-68297.81113,-63719.97003
11654.16998,DSS24,2870.773792022839,-171497.6082,-68272.16425,-63710.17193
11655.16998,DSS24,2870.773792022839,-171410.7921,-68246.50441,-63700.36162
11656.16998,DSS24,2870.773792022839,-171323.9429,-68220.8316,-63690.53909
11657.16998,DSS24,2870.773792022839,-171237.0606,-68195.1458,-63680.7043
11658.16998,DSS24,2870.773792022839,-171150.145,-68169.44699,-63670.85727
11659.16998,DSS24,2870.773792022839,-171063.1962,-68143.73517,-63660.99795
11660.16998,DSS24,2870.773792022839,-170976.2142,-68118.01033,-63651.12635
11661.16998,DSS24,2870.773792022839,-170889.1989,-68092.27244,-63641.24245
11662.16998,DSS24,2870.773792022839,-170802.1503,-68066.5215,-63631.34623
11663.16998,DSS24,2870.773792022839,-170715.0684,-68040.75749,-63621.43767
11664.16998,DSS24,2870.773792022839,-170627.9531,-68014.98041,-63611.51677
11665.16998,DSS24,2870.773792022839,-170540.8044,-67989.19023,-63601.58351
11666.16998,DSS24,2870.773792022839,-170453.6224,-67963.38694,-63591.63786
11667.16998,DSS24,2870.773792022839,-170366.4068,-67937.57053,-63581.67983
11668.16998,DSS24,2870.773792022839,-170279.1578,-67911.74098,-63571.70938
11669.16998,DSS24,2870.773792022839,-170191.8753,-67885.89829,-63561.72651
11670.16998,DSS24,2870.773792022839,-170104.5592,-67860.04244,-63551.7312
11671.16998,DSS24,2870.773792022839,-170017.2096,-67834.17342,-63541.72343
11672.16998,DSS24,2870.773792022839,-169929.8264,-67808.29121,-63531.7032
11673.16998,DSS24,2870.773792022839,-169842.4096,-67782.3958,-63521.67048
11674.16998,DSS24,2870.773792022839,-169754.9591,-67756.48717,-63511.62526
11675.16998,DSS24,2870.773792022839,-169667.475,-67730.56531,-63501.56752
11676.16998,DSS24,2870.773792022839,-169579.9571,-67704.63022,-63491.49726
11677.16998,DSS24,2870.773792022839,-169492.4055,-67678.68186,-63481.41444
11678.16998,DSS24,2870.773792022839,-169404.8202,-67652.72024,-63471.31906
11679.16998,DSS24,2870.773792022839,-169317.201,-67626.74534,-63461.21111
11680.16998,DSS24,2870.773792022839,-169229.548,-67600.75714,-63451.09056
11681.16998,DSS24,2870.773792022839,-169141.8612,-67574.75563,-63440.9574
11682.16998,DSS24,2870.773792022839,-169054.1405,-67548.7408,-63430.81162
11683.16998,DSS24,2870.773792022839,-168966.3859,-67522.71263,-63420.65319
11684.16998,DSS24,2870.773792022839,-168878.5973,-67496.67111,-63410.48211
11685.16998,DSS24,2870.773792022839,-168790.7748,-67470.61623,-63400.29836
11686.16998,DSS24,2870.773792022839,-168702.9183,-67444.54796,-63390.10192
11687.16998,DSS24,2870.773792022839,-168615.0277,-67418.46631,-63379.89277
11688.16998,DSS24,2870.773792022839,-168527.1031,-67392.37125,-63369.67091
11689.16998,DSS24,2870.773792022839,-168439.1444,-67366.26277,-63359.43631
11690.16998,DSS24,2870.773792022839,-168351.1516,-67340.14085,-63349.18896
11691.16998,DSS24,2870.773792022839,-168263.1246,-67314.00549,-63338.92884
11692.16998,DSS24,2870.773792022839,-168175.0634,-67287.85666,-63328.65594
11693.16998,DSS24,2870.773792022839,-168086.9681,-67261.69436,-63318.37024
11694.16998,DSS24,2870.773792022839,-167998.8385,-67235.51857,-63308.07172
11695.16998,DSS24,2870.773792022839,-167910.6746,-67209.32927,-63297.76037
11696.16998,DSS24,2870.773792022839,-167822.4764,-67183.12646,-63287.43618
11697.16998,DSS24,2870.773792022839,-167734.2439,-67156.91011,-63277.09912
11698.16998,DSS24,2870.773792022839,-167645.9771,-67130.68022,-63266.74918
11699.16998,DSS24,2870.773792022839,-167557.6758,-67104.43677,-63256.38635
11700.16998,DSS24,2870.773792022839,-167469.3401,-67078.17974,-63246.0106
11701.16998,DSS24,2870.773792022839,-167380.97,-67051.90913,-63235.62193
11702.16998,DSS24,2870.773792022839,-167292.5654,-67025.62491,-63225.22031
11703.16998,DSS24,2870.773792022839,-167204.1263,-66999.32708,-63214.80573
11704.16998,DSS24,2870.773792022839,-167115.6526,-66973.01561,-63204.37817
11705.16998,DSS24,2870.773792022839,-167027.1444,-66946.6905,-63193.93762
11706.16998,DSS24,2870.773792022839,-166938.6016,-66920.35172,-63183.48406
11707.16998,DSS24,2870.773792022839,-166850.0241,-66893.99928,-63173.01747
11708.16998,DSS24,2870.773792022839,-166761.412,-66867.63314,-63162.53784
11709.16998,DSS24,2870.773792022839,-166672.7652,-66841.2533,-63152.04515
11710.16998,DSS24,2870.773792022839,-166584.0836,-66814.85974,-63141.53938
11711.16998,DSS24,2870.773792022839,-166495.3673,-66788.45245,-63131.02052
11712.16998,DSS24,2870.773792022839,-166406.6162,-66762.03142,-63120.48855
11713.16998,DSS24,2870.773792022839,-166317.8303,-66735.59662,-63109.94346
11714.16998,DSS24,2870.773792022839,-166229.0095,-66709.14805,-63099.38522
11715.16998,DSS24,2870.773792022839,-166140.1539,-66682.68568,-63088.81382
11716.16998,DSS24,2870.773792022839,-166051.2633,-66656.20952,-63078.22925
11717.16998,DSS24,2870.773792022839,-165962.3378,-66629.71953,-63067.63148
11718.16998,DSS24,2870.773792022839,-165873.3773,-66603.21571,-63057.0205
11719.16998,DSS24,2870.773792022839,-165784.3818,-66576.69803,-63046.3963
11720.16998,DSS24,2870.773792022839,-165695.3513,-66550.1665,-63035.75885
11721.16998,DSS24,2870.773792022839,-165606.2857,-66523.62109,-63025.10814
11722.16998,DSS24,2870.773792022839,-165517.185,-66497.06178,-63014.44415
11723.16998,DSS24,2870.773792022839,-165428.0492,-66470.48857,-63003.76687
11724.16998,DSS24,2870.773792022839,-165338.8782,-66443.90143,-62993.07628
11725.16998,DSS24,2870.773792022839,-165249.672,-66417.30035,-62982.37236
11726.16998,DSS24,2870.773792022839,-165160.4306,-66390.68533,-62971.65509
11727.16998,DSS24,2870.773792022839,-165071.1539,-66364.05633,-62960.92446
11728.16998,DSS24,2870.773792022839,-164981.8419,-66337.41335,-62950.18045
11729.16998,DSS24,2870.773792022839,-164892.4946,-66310.75638,-62939.42304
11730.16998,DSS24,2870.773792022839,-164803.112,-66284.08539,-62928.65221
11731.16998,DSS24,2870.773792022839,-164713.6939,-66257.40038,-62917.86796
11732.16998,DSS24,2870.773792022839,-164624.2405,-66230.70132,-62907.07025
11733.16998,DSS24,2870.773792022839,-164534.7516,-66203.98821,-62896.25908
11734.16998,DSS24,2870.773792022839,-164445.2272,-66177.26102,-62885.43442
11735.16998,DSS24,2870.773792022839,-164355.6673,-66150.51975,-62874.59626
11736.16998,DSS24,2870.773792022839,-164266.0718,-66123.76437,-62863.74458
11737.16998,DSS24,2870.773792022839,-164176.4408,-66096.99487,-62852.87937
11738.16998,DSS24,2870.773792022839,-164086.7741,-66070.21124,-62842.0006
11739.16998,DSS24,2870.773792022839,-163997.0718,-66043.41347,-62831.10826
11740.16998,DSS24,2870.773792022839,-163907.3338,-66016.60152,-62820.20233
11741.16998,DSS24,2870.773792022839,-163817.5602,-65989.7754,-62809.28279
11742.16998,DSS24,2870.773792022839,-163727.7507,-65962.93509,-62798.34963
11743.16998,DSS24,2870.773792022839,-163637.9055,-65936.08056,-62787.40282
11744.16998,DSS24,2870.773792022839,-163548.0245,-65909.21181,-62776.44235
11745.16998,DSS24,2870.773792022839,-163458.1076,-65882.32882,-62765.46821
11746.16998,DSS24,2870.773792022839,-163368.1549,-65855.43157,-62754.48037
11747.16998,DSS24,2870.773792022839,-163278.1663,-65828.52005,-62743.47881
11748.16998,DSS24,2870.773792022839,-163188.1417,-65801.59424,-62732.46353
11749.16998,DSS24,2870.773792022839,-163098.0811,-65774.65413,-62721.43449
11750.16998,DSS24,2870.773792022839,-163007.9846,-65747.6997,-62710.39168
11751.16998,DSS24,2870.773792022839,-162917.852,-65720.73094,-62699.33509
11752.16998,DSS24,2870.773792022839,-162827.6833,-65693.74783,-62688.2647
11753.16998,DSS24,2870.773792022839,-162737.4785,-65666.75035,-62677.18048
11754.16998,DSS24,2870.773792022839,-162647.2376,-65639.73849,-62666.08242
11755.16998,DSS24,2870.773792022839,-162556.9605,-65612.71224,-62654.9705
11756.16998,DSS24,2870.773792022839,-162466.6472,-65585.67157,-62643.84471
11757.16998,DSS24,2870.773792022839,-162376.2976,-65558.61647,-62632.70502
11758.16998,DSS24,2870.773792022839,-162285.9118,-65531.54693,-62621.55142
11759.16998,DSS24,2870.773792022839,-162195.4897,-65504.46293,-62610.38388
11760.16998,DSS24,2870.773792022839,-162105.0312,-65477.36445,-62599.2024
11761.16998,DSS24,2870.773792022839,-162014.5363,-65450.25148,-62588.00695
11762.16998,DSS24,2870.773792022839,-161924.0051,-65423.12401,-62576.79751
11763.16998,DSS24,2870.773792022839,-161833.4374,-65395.982,-62565.57406
11764.16998,DSS24,2870.773792022839,-161742.8332,-65368.82546,-62554.33659
11765.16998,DSS24,2870.773792022839,-161652.1925,-65341.65437,-62543.08507
11766.16998,DSS24,2870.773792022839,-161561.5153,-65314.4687,-62531.8195
11767.16998,DSS24,2870.773792022839,-161470.8015,-65287.26844,-62520.53984
11768.16998,DSS24,2870.773792022839,-161380.051,-65260.05358,-62509.24609
11769.16998,DSS24,2870.773792022839,-161289.2639,-65232.8241,-62497.93822
11770.16998,DSS24,2870.773792022839,-161198.4402,-65205.57998,-62486.61621
11771.16998,DSS24,2870.773792022839,-161107.5797,-65178.32121,-62475.28004
11772.16998,DSS24,2870.773792022839,-161016.6825,-65151.04776,-62463.92971
11773.16998,DSS24,2870.773792022839,-160925.7484,-65123.75964,-62452.56517
11774.16998,DSS24,2870.773792022839,-160834.7776,-65096.45681,-62441.18643
11775.16998,DSS24,2870.773792022839,-160743.7699,-65069.13926,-62429.79345
11776.16998,DSS24,2870.773792022839,-160652.7253,-65041.80698,-62418.38623
11777.16998,DSS24,2870.773792022839,-160561.6438,-65014.45995,-62406.96473
11778.16998,DSS24,2870.773792022839,-160470.5253,-64987.09815,-62395.52895
11779.16998,DSS24,2870.773792022839,-160379.3698,-64959.72157,-62384.07886
11780.16998,DSS24,2870.773792022839,-160288.1773,-64932.33018,-62372.61444
11781.16998,DSS24,2870.773792022839,-160196.9478,-64904.92398,-62361.13568
11782.16998,DSS24,2870.773792022839,-160105.6811,-64877.50294,-62349.64255
11783.16998,DSS24,2870.773792022839,-160014.3773,-64850.06706,-62338.13503
11784.16998,DSS24,2870.773792022839,-159923.0363,-64822.6163,-62326.61311
11785.16998,DSS24,2870.773792022839,-159831.6581,-64795.15067,-62315.07677
11786.16998,DSS24,2870.773792022839,-159740.2427,-64767.67013,-62303.52599
11787.16998,DSS24,2870.773792022839,-159648.79,-64740.17467,-62291.96074
11788.16998,DSS24,2870.773792022839,-159557.3,-64712.66429,-62280.38101
11789.16998,DSS24,2870.773792022839,-159465.7726,-64685.13895,-62268.78678
11790.16998,DSS24,2870.773792022839,-159374.2079,-64657.59864,-62257.17802
11791.16998,DSS24,2870.773792022839,-159282.6057,-64630.04335,-62245.55473
11792.16998,DSS24,2870.773792022839,-159190.9661,-64602.47305,-62233.91687
11793.16998,DSS24,2870.773792022839,-159099.289,-64574.88774,-62222.26444
11794.16998,DSS24,2870.773792022839,-159007.5743,-64547.28739,-62210.5974
11795.16998,DSS24,2870.773792022839,-158915.8221,-64519.67199,-62198.91574
11796.16998,DSS24,2870.773792022839,-158824.0323,-64492.04152,-62187.21945
11797.16998,DSS24,2870.773792022839,-158732.2049,-64464.39596,-62175.50849
11798.16998,DSS24,2870.773792022839,-158640.3398,-64436.7353,-62163.78285
11799.16998,DSS24,2870.773792022839,-158548.437,-64409.05952,-62152.04251
11800.16998,DSS24,2870.773792022839,-158456.4964,-64381.3686,-62140.28745
11801.16998,DSS24,2870.773792022839,-158364.518,-64353.66252,-62128.51766
11802.16998,DSS24,2870.773792022839,-158272.5019,-64325.94127,-62116.7331
11803.16998,DSS24,2870.773792022839,-158180.4479,-64298.20483,-62104.93376
11804.16998,DSS24,2870.773792022839,-158088.3559,-64270.45318,-62093.11961
11805.16998,DSS24,2870.773792022839,-157996.2261,-64242.68631,-62081.29065
11806.16998,DSS24,2870.773792022839,-157904.0583,-64214.90419,-62069.44685
11807.16998,DSS54,453.3626058483528,-157811.8525,-64187.10682,-62057.58818
11808.16998,DSS54,453.3626058483528,-157719.6086,-64159.29417,-62045.71463
11809.16998,DSS54,453.3626058483528,-157627.3267,-64131.46622,-62033.82618
11810.16998,DSS54,453.3626058483528,-157535.0067,-64103.62296,-62021.9228
11811.16998,DSS54,453.3626058483528,-157442.6485,-64075.76437,-62010.00448
11812.16998,DSS54,453.3626058483528,-157350.2522,-64047.89043,-61998.0712
11813.16998,DSS54,453.3626058483528,-157257.8176,-64020.00113,-61986.12293
11814.16998,DSS54,453.3626058483528,-157165.3447,-63992.09644,-61974.15965
11815.16998,DSS54,453.3626058483528,-157072.8336,-63964.17636,-61962.18134
11816.16998,DSS54,453.3626058483528,-156980.2841,-63936.24085,-61950.18799
11817.16998,DSS54,453.3626058483528,-156887.6962,-63908.28991,-61938.17957
11818.16998,DSS54,453.3626058483528,-156795.0699,-63880.32351,-61926.15606
11819.16998,DSS54,453.3626058483528,-156702.4052,-63852.34164,-61914.11744
11820.16998,DSS54,453.3626058483528,-156609.702,-63824.34428,-61902.06368
11821.16998,DSS54,453.3626058483528,-156516.9603,-63796.33141,-61889.99478
11822.16998,DSS54,453.3626058483528,-156424.18,-63768.30302,-61877.9107
11823.16998,DSS54,453.3626058483528,-156331.3611,-63740.25908,-61865.81142
11824.16998,DSS54,453.3626058483528,-156238.5036,-63712.19958,-61853.69693
11825.16998,DSS54,453.3626058483528,-156145.6074,-63684.1245,-61841.5672
11826.16998,DSS54,453.3626058483528,-156052.6724,-63656.03382,-61829.42222
11827.16998,DSS54,453.3626058483528,-155959.6987,-63627.92753,-61817.26195
11828.16998,DSS54,453.3626058483528,-155866.6863,-63599.8056,-61805.08638
11829.16998,DSS54,453.3626058483528,-155773.635,-63571.66801,-61792.89549
11830.16998,DSS54,453.3626058483528,-155680.5448,-63543.51476,-61780.68925
11831.16998,DSS54,453.3626058483528,-155587.4157,-63515.34581,-61768.46765
11832.16998,DSS54,453.3626058483528,-155494.2477,-63487.16116,-61756.23066
11833.16998,DSS54,453.3626058483528,-155401.0407,-63458.96078,-61743.97826
11834.16998,DSS54,453.3626058483528,-155307.7947,-63430.74465,-61731.71043
11835.16998,DSS54,453.3626058483528,-155214.5096,-63402.51276,-61719.42715
11836.16998,DSS54,453.3626058483528,-155121.1854,-63374.26509,-61707.12839
11837.16998,DSS54,453.3626058483528,-155027.8221,-63346.00161,-61694.81414
11838.16998,DSS54,453.3626058483528,-154934.4196,-63317.72232,-61682.48437
11839.16998,DSS54,453.3626058483528,-154840.9778,-63289.42719,-61670.13906
11840.16998,DSS54,453.3626058483528,-154747.4969,-63261.1162,-61657.77818
11841.16998,DSS54,453.3626058483528,-154653.9766,-63232.78934,-61645.40173
11842.16998,DSS54,453.3626058483528,-154560.417,-63204.44658,-61633.00966
11843.16998,DSS54,453.3626058483528,-154466.818,-63176.08791,-61620.60197
11844.16998,DSS54,453.3626058483528,-154373.1796,-63147.71331,-61608.17863
11845.16998,DSS54,453.3626058483528,-154279.5017,-63119.32276,-61595.73961
11846.16998,DSS54,453.3626058483528,-154185.7843,-63090.91623,-61583.2849
11847.16998,DSS54,453.3626058483528,-154092.0274,-63062.49372,-61570.81447
11848.16998,DSS54,453.3626058483528,-153998.231,-63034.0552,-61558.32831
11849.16998,DSS54,453.3626058483528,-153904.3949,-63005.60065,-61545.82638
11850.16998,DSS54,453.3626058483528,-153810.5192,-62977.13006,-61533.30866
11851.16998,DSS54,453.3626058483528,-153716.6037,-62948.6434,-61520.77514
11852.16998,DSS54,453.3626058483528,-153622.6486,-62920.14066,-61508.22578
11853.16998,DSS54,453.3626058483528,-153528.6536,-62891.62181,-61495.66058
11854.16998,DSS54,453.3626058483528,-153434.6189,-62863.08684,-61483.0795
11855.16998,DSS54,453.3626058483528,-153340.5442,-62834.53573,-61470.48252
11856.16998,DSS54,453.3626058483528,-153246.4297,-62805.96846,-61457.86962
11857.16998,DSS54,453.3626058483528,-153152.2753,-62777.38501,-61445.24078
11858.16998,DSS54,453.3626058483528,-153058.0809,-62748.78535,-61432.59597
11859.16998,DSS54,453.3626058483528,-152963.8464,-62720.16948,-61419.93517
11860.16998,DSS54,453.3626058483528,-152869.5719,-62691.53736,-61407.25835
11861.16998,DSS54,453.3626058483528,-152775.2573,-62662.88899,-61394.56551
11862.16998,DSS54,453.3626058483528,-152680.9026,-62634.22434,-61381.8566
11863.16998,DSS54,453.3626058483528,-152586.5077,-62605.5434,-61369.13161
11864.16998,DSS54,453.3626058483528,-152492.0725,-62576.84613,-61356.39051
11865.16998,DSS54,453.3626058483528,-152397.5971,-62548.13253,-61343.63329
11866.16998,DSS54,453.3626058483528,-152303.0814,-62519.40257,-61330.85991
11867.16998,DSS54,453.3626058483528,-152208.5253,-62490.65623,-61318.07036
11868.16998,DSS54,453.3626058483528,-152113.9289,-62461.89349,-61305.26461
11869.16998,DSS54,453.3626058483528,-152019.292,-62433.11434,-61292.44263
11870.16998,DSS54,453.3626058483528,-151924.6147,-62404.31875,-61279.60441
11871.16998,DSS54,453.3626058483528,-151829.8968,-62375.50671,-61266.74992
11872.16998,DSS54,453.3626058483528,-151735.1384,-62346.67819,-61253.87914
11873.16998,DSS54,453.3626058483528,-151640.3393,-62317.83317,-61240.99204
11874.16998,DSS54,453.3626058483528,-151545.4997,-62288.97164,-61228.0886
11875.16998,DSS54,453.3626058483528,-151450.6193,-62260.09356,-61215.16879
11876.16998,DSS54,453.3626058483528,-151355.6983,-62231.19894,-61202.23259
11877.16998,DSS54,453.3626058483528,-151260.7365,-62202.28773,-61189.27998
11878.16998,DSS54,453.3626058483528,-151165.7338,-62173.35993,-61176.31094
11879.16998,DSS54,453.3626058483528,-151070.6903,-62144.4155,-61163.32543
